CODE,ID,NAME,Unit,Description
usso,287h,vocation and life,3,"what is your life for?  should it be for anything?  the idea of a vocation originally meant a calling to a higher purpose, however that may be conceived.  over time, the idea of a vocation flattened out and became another word for a job.  yet living for a job hardly seems like living.  one advantage of the older meaning of the word was to highlight this fact:  the question of life is how to live life.  in this course, we explore the concept of a vocation--both as a calling and as a job--and we use the seminar format and its exercises to provide ourselves with the opportunity to focus our lives on what we are living for, or, at the least, why we do not think we need to do anything beyond just living well.  but what is it to live well?  what is the point of all our work?
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,287p,technology and social change,3,"this class examines the reciprocal relationship between material culture (technology) and non-material culture (society and social structure) as they produce social change.  the class is organized by major areas in the development of technology as well as chronologically in terms of major epochs of technological and societal development.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,287r,"the business of sports-content, television, social media, consumer products, advertising & marketing",3,"the sports industry is experiencing rapid growth and is expected to become one of the nation's top 25 industries by 2030.  this seminar will explore five elements of the business model that is driving this growth: content, television, social media, advertising, and consumer products.  in addition, it will examine the marketing of these five elements.

students will be graded on class participation, essays, and a final paper.  they will be asked to read weekly articles on each aspect of the sports industry and to participate in social media sites in order to understand how powerful this platform is to the sports business.  in addition, they will work together in groups to create their own sports marketing websites and present these sites for evaluation by the entire class.  the results of the evaluation will contribute to their grade for this part of the course.

guest lecturers for the seminar will include nationally recognized experts and representatives of the sports industry, many of whom visit northeast ohio for sporting events.  students in the course will acquire a unique perspective on a business that is projected to become one of the world's leading growth industries in the 21st century.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,287t,"gender, visibility and performance: the courtesan",3,"throughout history, the figure of the courtesan has embodied seduction, performance, and mystery; occupying the private spaces of the real and the imaginary across cultures.  the impact of the courtesan on society can be seen in travelogues, poetry, and historical treatises, as well as in texts written specifically about courtesans themselves.  those cultures which had a courtesan class frequently experienced varying degrees of social discomfort.  within the culture, there was tension between those who patronized courtesans and those who considered them a social menace.  from without, cultures which had courtesans were believed to be either excessively decadent or highly civilized, depending on the cultural standpoint of the observer.  
in this seminar, we will study real courtesans as well as examine the figure of the courtesan within the context of literature, religion, music history, and gender theory.  the seminar will begin with an overview of the origins of the courtesan, focused on the roles of women and slave musicians in the court and temple in egypt, india, greece, and mesopotamia starting in 3,000 bce.  then, we will explore factors leading to the development of a courtesan class and compare the roles of courtesans and their place in their culture in europe, india, asia, and the middle east.  readings and class discussion will encompass issues relating to the impact of gender on performance, literary genres, education, and social and legal status, as well as continuing questions related to translation of primary sources, colonialism, and religious movements.  in addition to the readings, we will also study images of the courtesan from antiquity to the present, listen to music by and about courtesans, sample some of their writing, and watch films about ""real"" courtesans.  the primary goal is not only to look at the impact of courtesans in history, but also to engage issues related to gender and performance from a variety of different disciplinary and cultural points of view.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,287v,the public and the past: history in the marketplace,3,"how does one or should one ""sell"" the past? our primary encounters with the past are not in the university classroom, but via popular media, museums, theme parks, and historic sites; entities whose survival is increasingly dependent upon market economics. this dependency often demands attention to audience size and the need to avoid controversies that could alienate private and public funders. complicating this is the issue of heritage--the somewhat mythic pasts which individuals, groups, and nations claim as their right, even when research challenges the underlying myths. what then are the consequences, in terms of ethics and accuracy, or in terms of civic value, when one turns history into a heritage-based commodity? more specifically, how does this affect professional historians? can they work in history outside of academe without sacrificing integrity and standards? the seminar will debate these critical questions and also take an in-depth look at the growing field (positions, products and potential) of public/applied history. readings, documentaries, interviews, and on-site visits to public history institutions will provide the basis for our discussions and the written assignments in this seminar as well as serve as an introductory ""course"" for students interested in a career in public or applied history.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,287x,the war,,"why do people go to war? why are they willing to give up everything and send their children off to fight? what makes people cheer when war is declared? this class will address these questions by focusing on 1914 and the start of the first world war. it will be a course focused on understanding the politics, motivations, and imaginings surrounding the origins of world war i.

the course readings include secondary sources that provide an analysis of 1914 and primary sources that provide the various perspectives of those living through the events. in addition to furthering their writing skills, students will become familiar with library research methods.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,287z,"concubines, soldiers and field hands: world slavery from antiquity to the present",3,"for many americans, the most familiar type of slavery is plantation slavery of the americas and the horrific consequences to the indigenous peoples and transplanted peoples from africa. the longevity of the institution of slavery, and acceptance of the practice by many different cultures and belief systems, however, reaches from antiquity to the present day. in addition to providing physical labor and domestic services, slaves have been used as entertainers, civil servants, led armies and served in temples. slavery is a complex legal, religious, moral and social institution, and the relationship between slave, state and owner/slaver is equally complicated; so much so that understanding the bond between them, and what the actual boundary was between ""free"" and ""un-free"", is still difficult to determine in some cultures.
in this seminar, we will use a chronological framework to examine the institution of slavery, uses for slaves, methodologies and sources for studying slavery and the slave trade in world history. beginning with slavery in the ancient near east, egypt, greece and rome, the class will include slavery and the feudal system in medieval europe, indentured servitude and concubinage, slaves in the early islamic courts, the ottoman slave trade, the african slave trade and slavery in the americas, and the current problem of human trafficking. within each section, students will read primary texts and recent scholarship examining the social, economic and religious rationales behind slavery. we will also study different methodologies and the impact of gender, race and social class on the study of world slavery. as many slaver cultures had different definitions for what it meant to be a slave, we will address questions related to translation, interpretation and perception when dealing with primary sources. the primary goal of the course is to provide a broader context for the institution of slavery in world history as a means not only to understand the impact of slavery has had on american culture, but on other cultures as well.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,288b,doing good: how nonprofits change lives,3,"the american economy is made up of three sectors: government, business, and nonprofit. it's pretty obvious what government and business do, but the activity of nonprofits, while it is everywhere, is much more subtle. a nonprofit is most likely where you were born, went to school, attend church, or adopted your family dog. if you became an eagle scout, watched ""sesame street,"" attended a benefit concert, or participated in a walk for a cause, you were engaged with a nonprofit. perhaps you haven't given much thought to the way the organization was structured, where it gets its money, or what kind of an impact it's really having. in this seminar, students will learn what nonprofits are, how they operate, how they influence everyday lives, and their role in advancing social change and a civil society. we will consider the economic impact of nonprofits as well as their role in protecting culture, environment, values, and heritage. we will also look at the key challenges facing nonprofits today and how they are addressing them. writing assignments will include a grant proposal for a new or existing nonprofit. the seminar will feature guest speakers and class visits to nonprofits in the cleveland area.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,288c,green transformation and globalization,3,"this seminar introduces students to the recent major green transformation in china and elsewhere in the world, focusing on the way the green changes took place in relation to globalization, environment and climate protection, technology innovation, income redistribution, domestic consumption, and education, to meet the challenges of financial crisis, climate change, energy insecurity, and international competition. the seminar will also assess the impacts of various aspects of green transformation and globalization on today's and future world and vice versa.

this seminar promotes broad knowledge of-and increased appreciation of the importance of diversity in china's cultural past, social frameworks, economic conditions, and natural environment. in a close connection to the primary readings, which include several recent relevant works, the students will be exposed to a variety of related primary and secondary materials (such as texts, photos, film clips, music, songs, and websites). in addition to receiving informative yet concise instruction, the student will also be involved in practice in critical reading and thinking, in writing and orally presenting research papers. in these activities, the students will be introduced to basic methods and concepts critical to the understanding of important economic, social, and cultural developments and changes as products of movements rather than isolated incidents.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,288d,why we ride: motorcycles in america,3,"the purpose of this course is to explore motorcycle culture as an outcome, microcosm, and sometimes foil for broader american culture from the end of world war ii to the present. we will examine historical accounts and current media to understand the variety of perspectives on this elastic and evolving subculture. many within the motorcycle press and industry believe that motorcycling is in the midst of a major cultural shift, which may reflect changes in generational values as well as economic realities, and which makes this a uniquely fascinating time to study this significant american subculture.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
usso,288e,music in early childhood,3,"this course develops critical thinking, writing, and discussion skills through guided inquiry on the subject of music in early childhood.  researchers in the areas of child development, linguistics, sociology, psychology, and music education have documented children's musical development and noted the interplay of musical development with many other spheres of child development and interaction. what is the role of music in a child's holistic development? could enriching musical experiences provide needed interventions to children considered ""at-risk?""  what is the ""first 2000 days"" movement and how does music enter the equation? what types of music therapy are available for young children in medical, educational, and social settings, and what impact have we seen in these areas? in this course, students will explore these questions through reading, research, guest lectures, and observations of young children.
requirements to enroll: 1) passing letter grade in a first seminar or concurrent enrollment in"
sjus,100,introduction to social justice,3,"quests for justice and struggles against injustice have shaped human understanding, behavior and relationships for centuries. individuals operate within community contexts created through interactions and relationships structured by sociability, belonging, and responsibility. probing broad questions, this signature core course will encourage students to think critically and expansively about the social world and the conditions of humanity. the course will provide a foundational exploration of social justice concepts, issues, and remedies, thereby developing the necessary analytical tools and information to assess inequality and injustice and address historical and contemporary issues. following an interdisciplinary, case-study approach, featuring faculty from different schools and departments at cwru, this course also will provide students with multiple frameworks for understanding the interconnections between what are often perceived as disparate and disconnected fields of study and inquiry. three primary questions guide the course: what is social justice? why does social justice matter? what can be done? counts for cas global & cultural diversity requirement."
sybb,201r,basic statistics for social and life sciences using r programming,3,"designed for undergraduates in the social sciences and life sciences who need to use statistical techniques in their fields. descriptive statistics, probability models, sampling distributions. point and confidence interval estimation, hypothesis testing. elementary regression and analysis of variance.  not for credit toward major or minor in statistics. students may earn credit for only one of the following courses:"
sybb,311a,survey of bioinformatics: technologies in bioinformatics,1,
sybb,311b,survey of bioinformatics: data integration in bioinformatics,1,
sybb,311c,survey of bioinformatics: translational bioinformatics,1,
sybb,312r,basic statistics for engineering and science using r programming,3,"for advanced undergraduate students in engineering, physical sciences, life sciences. comprehensive introduction to probability models and statistical methods of analyzing data with the object of formulating statistical models and choosing appropriate methods for inference from experimental and observational data and for testing the model's validity. balanced approach with equal emphasis on probability, fundamental concepts of statistics, point and interval estimation, hypothesis testing, analysis of variance, design of experiments, and regression modeling.  note: credit given for only one (1) of"
sybb,319,applied probability and stochastic processes for biology,3,"applications of probability and stochastic processes to biological systems. mathematical topics will include: introduction to discrete and continuous probability spaces (including numerical generation of pseudo random samples from specified probability distributions), markov processes in discrete and continuous time with discrete and continuous sample spaces, point processes including homogeneous and inhomogeneous poisson processes and markov chains on graphs, and diffusion processes including brownian motion and the ornstein-uhlenbeck process.  biological topics will be determined by the interests of the students and the instructor.  likely topics include: stochastic ion channels, molecular motors and stochastic ratchets, actin and tubulin polymerization, random walk models for neural spike trains, bacterial chemotaxis, signaling and genetic regulatory networks, and stochastic predator-prey dynamics.  the emphasis will be on practical simulation and analysis of stochastic phenomena in biological systems.  numerical methods will be developed using a combination of matlab, the r statistical package, mcell, and/or urdme, at the discretion of the instructor.  student projects will comprise a major part of the course.
offered as"
sybb,322,clinical informatics at the bedside and the bench (part ii),3,this course is part of a two semester series that provides student with an overview of the field of clinical informatics and its research applications.
sybb,387,undergraduate research in systems biology,1 - 3,"this course provides students research experience in data science, proteomics, bioinformatics, and clinical informatics under the guidance of faculty affiliated with the systems biology and bioinformatics program. areas of research include production of  big data at bench (cellular proteomics, structural proteomics, genomics, and  interaction proteomics) and  analysis of  big data such as computational/statistical biology, bioinformatics tool development and clinical research informatics. a written report must be approved by the sponsor and submitted to the director of the center for proteomics and bioinformatics before credit is granted."
sybb,388,undergraduate research,1 - 3,"guided laboratory research under the sponsorship of a biology faculty member. may be carried out within the biology department or in associated departments. appropriate forms must be secured in the biology department office. a written report must be approved by the biology sponsor and submitted to the chairman of the biology department before credit is granted. only 3 credit-hours may count towards the biology majors or minor.
offered as"
sybb,388s,undergraduate research - sages capstone,3,"guided laboratory research under the sponsorship of a biology faculty member.  may be carried out within the biology department or in associated departments.  may be taken only one semester during the student's academic career.  appropriate forms must be secured in the biology department office.  a written report must be approved by the biology sponsor and submitted to the chairman of the biology department before credit is granted.  a public presentation is required.
offered as"
sybb,411a,survey of bioinformatics: technologies in bioinformatics,1,
sybb,411b,survey of bioinformatics: data integration in bioinformatics,1,
sybb,411c,survey of bioinformatics: translational bioinformatics,1,
sybb,412,survey of bioinformatics: programming for bioinformatics,3,
sybb,419,applied probability and stochastic processes for biology,3,"applications of probability and stochastic processes to biological systems. mathematical topics will include: introduction to discrete and continuous probability spaces (including numerical generation of pseudo random samples from specified probability distributions), markov processes in discrete and continuous time with discrete and continuous sample spaces, point processes including homogeneous and inhomogeneous poisson processes and markov chains on graphs, and diffusion processes including brownian motion and the ornstein-uhlenbeck process.  biological topics will be determined by the interests of the students and the instructor.  likely topics include: stochastic ion channels, molecular motors and stochastic ratchets, actin and tubulin polymerization, random walk models for neural spike trains, bacterial chemotaxis, signaling and genetic regulatory networks, and stochastic predator-prey dynamics.  the emphasis will be on practical simulation and analysis of stochastic phenomena in biological systems.  numerical methods will be developed using a combination of matlab, the r statistical package, mcell, and/or urdme, at the discretion of the instructor.  student projects will comprise a major part of the course.
offered as"
sybb,421,fundamentals of clinical information systems,3,"technology has played a significant role in the evolution of medical science and treatment.  while we often think about progress in terms of the practical application of, say, imaging to the diagnosis and monitoring of disease, technology is increasingly expected to improve the organization and delivery of healthcare services, too.  information technology plays a key role in the transformation of administrative support systems (finance and administration), clinical information systems (information to support patient care), and decision support systems (managerial decision-making).  this introductory graduate course provides the student with the opportunity to gain insight and situational experience with clinical information systems (cis).  often considered synonymous with electronic medical records, the ""art"" of cis more fundamentally examines the effective use of data and information technology to assist in the migration away from paper-based systems and improve organizational performance.  in this course we examine clinical information systems in the context of (a) operational and strategic information needs, (b) information technology and analytic tools for workflow design, and (c) subsequent implementation of clinical information systems in patient care.  legal and ethical issues are explored.  the student learns the process of ""plan, design, implement"" through hands-on applications to select cis problems, while at the same time gaining insights and understanding of the impacts placed on patients and health care providers.
offered as"
sybb,422,clinical informatics at the bedside and the bench (part ii),3,this course is part of a two semester series that provides student with an overview of the field of clinical informatics and its research applications.
sybb,437,laboratory course in proteomics,3,
sybb,450,high-dimensional data modeling and computing,3,"students will learn how to specify, fit, and validate predictive models for high-dimensional data, such as omics data from any high-throughput technology. students will be introduced to the statistical issues and systemic problems related to this type of data and appropriate modern machine learning models to deal with them.  because of the nature of the data, emphasis is also placed on learning the necessary statistical computing techniques and hyper-performance computing environment (hpc cluster) that are required to address the above goals efficiently in these settings.  students will also learn to develop effective code writing and presentation skills: (1) write organized and commented codes with coding styles and use of modularity for effective debugging and execution. (2) present data and analytical results in an understandable, insightful and engaging manner to a general scientific audience. previous experience in r is required.
prereq:"
sybb,459,bioinformatics for systems biology,3,"description of omic data (biological sequences, gene expression, protein-protein interactions, protein-dna interactions, protein expression, metabolomics, biological ontologies), regulatory network inference, topology of regulatory networks, computational inference of protein-protein interactions, protein interaction databases, topology of protein interaction networks, module and protein complex discovery, network alignment and mining, computational models for network evolution, network-based functional inference, metabolic pathway databases, topology of metabolic pathways, flux models for analysis of metabolic networks, network integration, inference of domain-domain interactions, signaling pathway inference from protein interaction networks, network models and algorithms for disease gene identification, identification of dysregulated subnetworks network-based disease classification.
offered as"
sybb,472,biodesign,3,"medical device innovations that would have been considered science fiction a decade ago are already producing new standards of patient care.  innovation leading to lower cost of care, minimally invasive procedures and shorter recovery times is equally important to healthcare business leaders, educators, clinicians, and policy-makers.  innovation is a driver of regional economic development and wealth creation in organizational units ranging in size from the start-up to the fortune 500 companies.  in a broader context, the pace of translational research leading to product and service innovation is highly interdisciplinary, thus, new products and services result from team efforts, marked by a systematic, structured approach to bringing new medical technologies to market and impacting patient care.  in this course we examine medical technology innovations in the context of (a) addressing unmet clinical needs, (b) the process of inventing new medical devices and instruments, and (c) subsequent implementation of these advances in patient care.  in short, the student learns the process of ""identify, invent, implement"" in the field of biodesign.
offered as"
sybb,501,biomedical informatics and systems biology journal club,0,"the purpose of this journal club is to provide an opportunity for students to critically discuss a wide variety of informatics and systems biology topics and to present their works in progress.  a wide range of informatics and systems theory approaches to conducting biomedical research will be accomplished through the guided selection of articles to be discussed during the club.  potential articles will be chosen from scientific journals including: nature, science, bmc bioinformatics, bmc systems biology, the journal of bioinformatics and computational biology, and the journal for biomedical informatics.  during journal presentations, trainees will be expected to lead a discussion of the article that leads to the critical evaluation of the merit of the article and its implication for biomedical informatics and systems biology.  the journal club will also provide a forum for trainees to present proposed, on-going, and completed research.  trainees will attend and participate in the journal club throughout their tenure in the program.  the journal club will meet twice a month and each trainee will be required to present one journal article and one research in progress presentation yearly.  the journal club will also include sessions where issues related to the responsible conduct of research are reviewed and extended."
sybb,502,clinical informatics journal club,0,the clinical informatics journal club serves as a forum for students to present current research in the field of clinical informatics.  students are required to coregister for
sybb,528,contemporary approaches to drug discovery,3,"this course is designed to teach the students how lead compounds are discovered, optimized, and processed through clinical trials for fda approval.  topics will include: medicinal chemistry, parallel synthesis, drug delivery and devices, drug administration and pharmacokinetics, and clinical trials.  a special emphasis will be placed on describing how structural biology is used for in silico screening and lead optimization.  this component will include hands-on experience in using sophisticated drug discovery software to conduct in silico screening and the development of drug libraries.  each student will conduct a course project involving in silico screening and lead optimization against known drug targets, followed by the drafting of an inventory disclosure.  another important aspect of this course will be inclusion of guest lectures by industrial leaders who describe examples of success stories of drug development.
offered as"
sybb,535,independent study in biomedical informatics,1 - 3,"for students pursuing ms or phd degrees in sybb, this course provides the opportunity for in-depth exposure to a subfield of systems biology and/or biomedical informatics. degree-seeking students can enroll in this course prior to beginning 601 or 701 research. in conjunction with their proposed research advisor, enrolled students will undertake a self-directed study of a subfield of systems biology and/or biomedical informatics pertinent to their research area. the selected readings may also represent topics not covered by the student's coursework. the student's performance will be evaluated in an end-of-semester presentation or report at their advisor's discretion."
sybb,555,current proteomics and bioinformatics,3,"this course is designed for graduate students across the university who wish to acquire a better understanding of fundamental concepts of proteomics and related bioinformatics as well as hands-on experience with techniques used in current proteomics.  lectures will cover protein/peptide separation techniques, protein mass spectrometry, and biological applications which include quantitative proteomics, protein modification proteomics, interaction proteomics, structural genomics and structural proteomics. also, it will cover experimental design, basic statistical concept and issues related to high-dimensional data from high-throughput technologies.  laboratory portion will involve practice on the separation of proteins by two-dimensional gel electrophoresis, molecular weight measurement of proteins by mass spectrometry, peptide structural characterization by tandem mass spectrometry. it will also include bioinformatics tools for protein identification and protein-protein interaction networks.  the instructors' research topics will also be discussed. recommended preparation: cbio 453, cbio 455, and"
sybb,600,special topics,1 - 18,offered as
sybb,601,systems biology and bioinformatics research,1 - 18,(credit as arranged.)
sybb,651,thesis m,s,(credit as arranged.)
sybb,701,dissertation ph,d,"(credit as arranged.)
prereq: predoctoral research consent or advanced to ph.d. candidacy milestone."
stat,201,basic statistics for social and life sciences,3,"designed for undergraduates in the social sciences and life sciences who need to use statistical techniques in their fields. descriptive statistics, probability models, sampling distributions. point and confidence interval estimation, hypothesis testing. elementary regression and analysis of variance.  not for credit toward major or minor in statistics. counts for cas quantitative reasoning requirement."
stat,201r,basic statistics for social and life sciences using r programming,3,"designed for undergraduates in the social sciences and life sciences who need to use statistical techniques in their fields. descriptive statistics, probability models, sampling distributions. point and confidence interval estimation, hypothesis testing. elementary regression and analysis of variance.  not for credit toward major or minor in statistics. students may earn credit for only one of the following courses:"
stat,243,statistical theory with application i,3,"introduction to fundamental concepts of statistics through examples including design of an observational study, industrial simulation. theoretical development motivated by sample survey methodology.  randomness, distribution functions, conditional probabilities.  derivation of common discrete distributions. expectation operator.  statistics as random variables, point and interval estimation.  maximum likelihood estimators.  properties of estimators.
prereq:"
stat,244,statistical theory with application ii,3,"extension of inferences to continuous-valued random variables. common continuous-valued distributions. expectation operator. maximum likelihood estimators for the continuous case. simple linear, multiple and polynomial regression. properties of regression estimators when errors are gaussian. regression diagnostics. class or student projects gathering real data or generating simulated data, fitting models and analyzing residuals from fit.
prereq:"
stat,312,basic statistics for engineering and science,3,"for advanced undergraduate students in engineering, physical sciences, life sciences. comprehensive introduction to probability models and statistical methods of analyzing data with the object of formulating statistical models and choosing appropriate methods for inference from experimental and observational data and for testing the model's validity. balanced approach with equal emphasis on probability, fundamental concepts of statistics, point and interval estimation, hypothesis testing, analysis of variance, design of experiments, and regression modeling.  note: credit given for only one (1) of"
stat,312r,basic statistics for engineering and science using r programming,3,"for advanced undergraduate students in engineering, physical sciences, life sciences. comprehensive introduction to probability models and statistical methods of analyzing data with the object of formulating statistical models and choosing appropriate methods for inference from experimental and observational data and for testing the model's validity. balanced approach with equal emphasis on probability, fundamental concepts of statistics, point and interval estimation, hypothesis testing, analysis of variance, design of experiments, and regression modeling.  note: credit given for only one (1) of"
stat,313,statistics for experimenters,3,"for advanced undergraduates in engineering, physical sciences, life sciences. comprehensive introduction to modeling data and statistical methods of analyzing data.  general objective is to train students in formulating statistical models, in choosing appropriate methods for inference from experimental and observational data and to test the validity of these models.  focus on practicalities of inference from experimental data.  inference for curve and surface fitting to real data sets.  designs for experiments and simulations.  student generation of experimental data and application of statistical methods for analysis. critique of model; use of regression diagnostics to analyze errors. note: credit given for only one (1) of"
stat,317,actuarial science i,3,"practical knowledge of the theory of interest in both finite and continuous time. that knowledge should include how these concepts are used in the various annuity functions, and apply the concepts of present and accumulated value for various streams of cash flows as a basis for future use in: reserving, valuation, pricing, duration, asset/liability management, investment income, capital budgeting, and contingencies. valuation of discrete and continuous streams of payments, including the case in which the interest conversion period differs from the payment period will be considered. application of interest theory to amortization of lump sums, fixed income securities, depreciation, mortgages, etc., as well as annuity functions in a broad finance context will be covered. topics covered include areas examined in the american society of actuaries exam 2. 
offered as"
stat,318,actuarial science ii,3,"theory of life contingencies. life table analysis for simple and multiple decrement functions. life and special annuities. life insurance and reserves for life insurance. statistical issues for prediction from actuarial models. topics covered include areas examined in the american society of actuaries exam 3.  
offered as"
stat,325,data analysis and linear models,3,"basic exploratory data analysis for univariate response with single or multiple covariates. graphical methods and data summarization, model-fitting using s-plus computing language. linear and multiple regression.  emphasis on model selection criteria, on diagnostics to assess goodness of fit and interpretation.  techniques include transformation, smoothing, median polish, robust/resistant methods.  case studies and analysis of individual data sets.  notes of caution and some methods for handling bad data.  knowledge of regression is helpful.
offered as"
stat,326,multivariate analysis and data mining,3,"extensions of exploratory data analysis and modeling to multivariate response observations and to non-gaussian data. singular value decomposition and projection, principal components, factor analysis and latent structure analysis, discriminant analysis and clustering techniques, cross-validation, e-m algorithm, cart.  introduction to generalized linear modeling.  case studies of complex data sets with multiple objectives for analysis. recommended preparation:"
stat,332,statistics for signal processing,3,"for advanced undergraduate students or beginning graduate students in engineering, physical sciences, life sciences. introduction to probability models and statistical methods. emphasis on probability as relative frequencies. derivation of conditional probabilities and memoryless channels. joint distribution of random variables, transformations, autocorrelation, series of irregular observations, stationarity. random harmonic signals with noise, random phase and/or random amplitude. gaussian and poisson signals. modulation and averaging properties. transmission through linear filters. power spectra, bandwidth, white and colored noise. arma processes and forecasting. optimal linear systems, signal-to-noise ratio, wiener filter. completion of additional assignments required from graduate students registered in this course. offered as"
stat,333,uncertainty in engineering and science,3,"phenomena of uncertainty appear in engineering and science for various reasons and can be modeled in different ways. the course integrates the mainstream ideas in statistical data analysis with models of uncertain phenomena stemming from three distinct viewpoints: algorithmic/computational complexity; classical probability theory; and chaotic behavior of nonlinear systems. descriptive statistics, estimation procedures and hypothesis testing (including design of experiments). random number generators and their testing.  monte carlo methods.  mathematica notebooks and simulations will be used. graduate students are required to do an extra project.
offered as"
stat,345,theoretical statistics i,3,"topics provide the background for statistical inference. random variables; distribution and density functions; transformations, expectation. common univariate distributions. multiple random variables; joint, marginal and conditional distributions; hierarchical models, covariance. distributions of sample quantities, distributions of sums of random variables, distributions of order statistics. methods of statistical inference.
offered as"
stat,346,theoretical statistics ii,3,"point estimation: maximum likelihood, moment estimators.  methods of evaluating estimators including mean squared error, consistency, ""best"" unbiased and sufficiency.  hypothesis testing; likelihood ratio and union-intersection tests.  properties of tests including power function, bias.  interval estimation by inversion of test statistics, use of pivotal quantities.  application to regression.  graduate students are responsible for mathematical derivations, and full proofs of principal theorems.
offered as"
stat,382,high dimensional probability,3,"behavior of random vectors, random matrices, and random projections in high dimensional spaces, with a view toward applications to data sciences.  topics include tail inequalities for sums of independent random variables, norms of random matrices, concentration of measure, and bounds for random processes. applications may include structure of random graphs, community detection, covariance estimation and clustering, randomized dimension reduction, empirical processes, statistical learning, and sparse recovery problems.  additional work is required for graduate students.
offered as"
stat,395,senior project in statistics,3,an individual project done under faculty supervision involving the investigation and statistical analysis of a real problem encountered in university research or an industrial setting. written report. counts as sages senior capstone.
stat,417,actuarial science i,3,"practical knowledge of the theory of interest in both finite and continuous time. that knowledge should include how these concepts are used in the various annuity functions, and apply the concepts of present and accumulated value for various streams of cash flows as a basis for future use in: reserving, valuation, pricing, duration, asset/liability management, investment income, capital budgeting, and contingencies. valuation of discrete and continuous streams of payments, including the case in which the interest conversion period differs from the payment period will be considered. application of interest theory to amortization of lump sums, fixed income securities, depreciation, mortgages, etc., as well as annuity functions in a broad finance context will be covered. topics covered include areas examined in the american society of actuaries exam 2. 
offered as"
stat,418,actuarial science ii,3,"theory of life contingencies. life table analysis for simple and multiple decrement functions. life and special annuities. life insurance and reserves for life insurance. statistical issues for prediction from actuarial models. topics covered include areas examined in the american society of actuaries exam 3.  
offered as"
stat,425,data analysis and linear models,3,"basic exploratory data analysis for univariate response with single or multiple covariates. graphical methods and data summarization, model-fitting using s-plus computing language. linear and multiple regression.  emphasis on model selection criteria, on diagnostics to assess goodness of fit and interpretation.  techniques include transformation, smoothing, median polish, robust/resistant methods.  case studies and analysis of individual data sets.  notes of caution and some methods for handling bad data.  knowledge of regression is helpful.
offered as"
stat,426,multivariate analysis and data mining,3,"extensions of exploratory data analysis and modeling to multivariate response observations and to non-gaussian data. singular value decomposition and projection, principal components, factor analysis and latent structure analysis, discriminant analysis and clustering techniques, cross-validation, e-m algorithm, cart.  introduction to generalized linear modeling.  case studies of complex data sets with multiple objectives for analysis. recommended preparation:"
stat,432,statistics for signal processing,3,"for advanced undergraduate students or beginning graduate students in engineering, physical sciences, life sciences. introduction to probability models and statistical methods. emphasis on probability as relative frequencies. derivation of conditional probabilities and memoryless channels. joint distribution of random variables, transformations, autocorrelation, series of irregular observations, stationarity. random harmonic signals with noise, random phase and/or random amplitude. gaussian and poisson signals. modulation and averaging properties. transmission through linear filters. power spectra, bandwidth, white and colored noise. arma processes and forecasting. optimal linear systems, signal-to-noise ratio, wiener filter. completion of additional assignments required from graduate students registered in this course. offered as"
